,Unemployment_Rate,Student_Rate,Retired_Rate,Home_Family_Rate,LongTerm_Sick_Disabled_Rate,Other_Inactive_Rate,Young_Population_Rate,Working_Age_Rate,Elderly_Population_Rate,No_Qualification_Rate,Level1_Qualification_Rate,Level2_Qualification_Rate,Apprenticeship_Rate,Level3_Qualification_Rate,Level4Plus_Qualification_Rate,Other_Qualification_Rate,Low_Qualification_Rate,Good_Health_Rate,Fair_Health_Rate,Poor_Health_Rate,Disability_Rate,Not_Disabled_Rate,Migrant_Within_UK_Rate,Migrant_Outside_UK_Rate,Asian_Rate,Black_Rate,Mixed_Rate,White_Rate,Other_Ethnic_Group_Rate,No_Car_Van_Rate,One_Car_Van_Rate,Two_Cars_Vans_Rate,ThreePlus_Cars_Vans_Rate,Any_Car_Van_Rate,Work_From_Home_Rate,Public_Transport_Rate,Car_Commute_Rate,Active_Travel_Rate,Other_Transport_Rate,Owned_Rate,Shared_Ownership_Rate,Social_Rented_Rate,Private_Rented_Rate,Lives_Rent_Free_Rate,House_Rate,Purpose_Built_Flat_Rate,Converted_Building_Rate,Other_Temporary_Accommodation_Rate,Managerial_Rate,Intermediate_Occupations_Rate,Small_Employers_Rate,Lower_Occupations_Rate,Never_Worked_Rate,Full_Time_Students_Rate,Primary_Industry_Rate,Production_Construction_Rate,Consumer_Services_Rate,Business_Knowledge_Services_Rate,Public_Services_Rate,Other_Services_Rate,Population_per_km2,IMD_Score,IMD_Rank,IMD_Decile,Income_Deprivation_Score,Employment_Deprivation_Score,Education_Deprivation_Score,Health_Deprivation_Score,Crime_Deprivation_Score,Housing_Services_Deprivation_Score,Living_Environment_Deprivation_Score
No_Car_Van_Rate,0.7120817825714009,0.45735582404816794,-0.5678041282819479,0.4558479268426782,0.6394119424534632,0.6712706790048071,0.21597863366755693,0.4962071471878615,-0.5273482669350917,0.46780545762795733,0.08365377374424571,-0.325582813291367,-0.2707646132824554,-0.34025346815618107,-0.1194868034669789,0.27397872155778186,0.38515630157042596,-0.380327769468988,0.2557163753774921,0.4995589617199703,0.3079343435572346,-0.3079343451590735,0.2830641192471678,0.41830816583828784,0.3958807187754867,0.5593517810966896,0.4649989902526999,-0.47441528227131896,0.5250821378208572,1.0,0.19289693254516635,-0.9579057564471685,-0.8940191746792703,-0.9436703438254966,-0.27687907767607767,0.738918942528092,-0.38777474723400257,0.6602243316806777,0.5576212874397467,-0.8431407851195667,0.052212402388627975,0.6425963725885966,0.5518914311068226,0.42597729274902035,-0.6675139092889555,0.6794037125575341,0.4979125743406819,0.16430616459359762,-0.4886234934615059,-0.5194329801953146,-0.4796573810654427,0.3526497510477899,0.6877965456622572,0.4494720228561903,-0.4860078484348016,-0.28445989578191094,0.4189673107745756,-0.08802800859534496,-0.05604531251494263,0.020584430677230398,0.6520235646740877,0.707520472405151,-0.7134562554278333,-0.7091273909253569,0.7125490793731573,0.6428995465718237,0.4647906226344582,0.6208001226999681,0.6553048232954362,0.0076291083138244845,0.31531210427098627
One_Car_Van_Rate,-0.012028109136084722,-0.11155184407554912,-0.015349520336851994,-0.024912821178776804,0.12163815888407928,0.033818210358727875,0.0530300697414782,3.6158621682110564e-05,-0.032034672378372604,0.10635533867740248,0.11519685467657277,0.053429592710592104,0.11817730895352745,-0.014407040949412024,-0.10463437830184655,0.0632752301783179,0.11596819317025396,-0.14721011001766077,0.1687934732668793,0.09735180832287789,0.13093599065129885,-0.1309359934168829,-0.043019977541880895,-0.06787194279077054,0.04268857658020951,0.010474402575822392,0.05899070391658977,0.0325563016640919,-0.010544267482093238,0.19289693254516635,1.0,-0.22506123838046369,-0.44670155948381607,0.05665014746521824,-0.1826496451357611,0.12809638788672326,0.08415291396973858,0.2609711534058739,0.11440643454580823,-0.0029348633501282417,-0.007676229895133484,-0.0016629707426775318,0.19750136327357745,-0.04891983249699181,0.05808987749126786,0.12569724366869514,0.06367433556390334,-0.04631060361203256,-0.11895245718897463,0.13835514906787075,-0.18882323903079357,0.22431890797385043,0.07751796370408824,-0.10810618744801959,-0.2418182631678889,0.022543760019505078,0.10174767151851703,-0.17014182601696187,0.21449426179800285,-0.08893147535216193,0.29714079381495434,0.08177761677706538,-0.07413040567209693,-0.07469669784865882,0.05130349539232947,0.0657025576034426,0.12125589375764644,0.13680979830224588,0.1036945771296548,-0.2881445948633968,-0.05270090443254119
Two_Cars_Vans_Rate,-0.7019473874134211,-0.46507427146636093,0.5767028518161748,-0.4442433298944005,-0.5739257589316773,-0.6639486793559041,-0.16581884088286492,-0.5303811601834888,0.5232567466183506,-0.3982183281350855,-0.009320411491794214,0.3870117346715346,0.3273662984440754,0.37925461990125797,0.031246680785730948,-0.2600321837366517,-0.3094396720476265,0.3142971342939437,-0.19241006782090306,-0.43828839129919095,-0.24413051252426388,0.2441305148975301,-0.34908129946753413,-0.4762715739527888,-0.3976448840765776,-0.5810482792969043,-0.4959998681883456,0.49443582148534315,-0.5571900711067383,-0.9579057564471685,-0.22506123838046369,1.0,0.8587216641571677,0.9451048680732863,0.18645562014689374,-0.7504750217131921,0.4830143225942829,-0.6542737512603447,-0.536142516999249,0.847418461356649,-0.06659485238682128,-0.590799510763431,-0.6138276177295816,-0.39418710781657873,0.7204586880762929,-0.6746990673437724,-0.559735278837622,-0.20999405066305202,0.4183055887177104,0.5604448907430388,0.3991464184680707,-0.26847215179245215,-0.639280343104807,-0.45192746431597286,0.4190209530865487,0.3620323136895142,-0.3618646407235608,0.005265012036731107,0.09658308765870918,-0.09715392341401352,-0.6044841944620446,-0.6714186928244898,0.6759872360437098,0.6715176731329896,-0.6677415264639277,-0.5867765511638637,-0.40180384456452567,-0.5501051011498325,-0.6139490280835489,-0.0922890741524096,-0.3816729562333967
ThreePlus_Cars_Vans_Rate,-0.5837047078755988,-0.36714454116795986,0.5326944721024487,-0.32272525214106745,-0.5224106289525735,-0.5425250759400161,-0.21653335757879477,-0.48581961321782513,0.5183142714574297,-0.33466161360387475,-0.0231128476487214,0.3099923950915972,0.2335305689040455,0.2922163237002767,0.04004480082502019,-0.18847500021440836,-0.2645165651338268,0.2778438829134679,-0.16981267328334257,-0.38770247968291593,-0.22580719903029395,0.22580720141032826,-0.2719266117490772,-0.37251447344531124,-0.36138942045412076,-0.5004519753691925,-0.453196457755743,0.39308081550320056,-0.46585249985080124,-0.8940191746792703,-0.44670155948381607,0.8587216641571677,1.0,0.8153656600627112,0.22317930113105555,-0.6786732140112977,0.37024893485468846,-0.6380025151306884,-0.47010587486323435,0.7200226415114125,-0.07355459084589017,-0.49878629345301845,-0.5303240279517858,-0.33450766238232577,0.5900870382584186,-0.6210912603323215,-0.4352179428783185,-0.08936737991921065,0.36334907050630044,0.37429569102126276,0.5681446330054352,-0.3077732180862076,-0.5506490387921552,-0.3672699983702699,0.5501641020371161,0.30233731651897994,-0.3242013736574576,0.06960792432913464,-0.07661088195215063,-0.009607319052681586,-0.7131977149625054,-0.552365459000895,0.5604517298326488,0.557331720966038,-0.5863360341195103,-0.530284904938209,-0.3503349034224733,-0.5475344552068364,-0.5623250614674878,0.11468782855412336,-0.2147766775271955
Any_Car_Van_Rate,-0.7240788954965165,-0.5099755663149308,0.6028043570441212,-0.4470186424194031,-0.5607890872944261,-0.6637804310870499,-0.17982052667277376,-0.5575849734323859,0.5534058419081123,-0.37179576212226334,0.024408196832564306,0.4083322717268769,0.3618838262099202,0.37143563509397626,0.002262995368653938,-0.2330577014022605,-0.27910153120421777,0.27509657857373376,-0.13972449588318364,-0.4229877328736938,-0.21165901435124376,0.2116590158061128,-0.3640029492981831,-0.50121541761275,-0.4008353129559744,-0.5966323079916911,-0.4977775007682745,0.5108899074180632,-0.5734558754426887,-0.9436703438254966,0.05665014746521824,0.9451048680732863,0.8153656600627112,1.0,0.151721136354724,-0.7384423727361575,0.5100206433273179,-0.604968176265451,-0.5154574887707944,0.872066948788814,-0.07801371356828708,-0.6098813498879844,-0.5578554121303753,-0.425871893665191,0.753893427185392,-0.6639784373724144,-0.534561060388002,-0.1989715737370282,0.39249818039278894,0.5895527676531788,0.42670967763394846,-0.22498574858186265,-0.6342788205679725,-0.49971741311570067,0.41269266122330794,0.37607683693587457,-0.3434422345712858,-0.030407726797041356,0.11988132709980777,-0.10374367455394794,-0.5838920646432156,-0.6554241751218112,0.6645858779627807,0.6599942975887174,-0.6778561834688059,-0.5941152895186586,-0.3744820700244899,-0.5476863276903964,-0.6091876070847109,-0.13103678102249397,-0.3698695010335799
Work_From_Home_Rate,-0.39998994460657694,0.06214794938840629,0.06564242384288957,-0.35563797551679005,-0.6455490826887155,-0.36635904985730433,-0.3258790980174078,0.1429951015704592,0.09293618223156998,-0.795730298939015,-0.7651634523675799,-0.5406569728561864,-0.5176751687711669,-0.226272851902908,0.8969961605189696,-0.3782949836188053,-0.840501144383408,0.6855287709071513,-0.6590356111915128,-0.6326904405225335,-0.5868194511717749,0.5868194464893308,0.31389342379964674,0.2776435933916109,0.09657344666548467,0.022482304389185588,0.2861735362367897,-0.007980820887282958,0.15310845211205468,-0.27687907767607767,-0.1826496451357611,0.18645562014689374,0.22317930113105555,0.151721136354724,1.0,-0.013680467052133407,-0.6890169447634308,-0.30086369212152236,-0.46649181457850336,0.27315171186609255,0.07471202306809861,-0.37688592267846344,0.020271794845482683,-0.28706059735489814,-0.23353705354109885,0.05466027111957832,0.30798913666870087,0.0897325603745365,0.8985415864032438,-0.006150885884815799,0.26651190676927866,-0.8925016722971372,-0.5739432067279399,0.026014571598303993,0.051047257097780886,-0.5773892722017608,-0.7677951116156091,0.878226169122258,-0.04015420161033545,0.5188397859677328,-0.13269720473093657,-0.6266726915035216,0.6229745779946299,0.6191722439734528,-0.6122927944558659,-0.6453887073633146,-0.8173443456622365,-0.6788389103215469,-0.33932075211698465,0.17565911406271711,0.04068537350231284
Public_Transport_Rate,0.6320094596784709,0.5392624424134967,-0.6476593308488028,0.49794050560051206,0.32675721296103577,0.603147866605347,0.3349117863241264,0.517543282840717,-0.6164827706624884,0.24160702342064447,-0.05115551211926369,-0.388551979048446,-0.4595390104290433,-0.39173584934801114,0.10094239296952452,0.24362040654821865,0.1706850159736725,-0.007383476020850899,-0.1074800946562301,0.1615104387176401,-0.09782424769735738,0.09782424809221191,0.1667769107596917,0.4299568936355488,0.6164086520054818,0.7788509752338877,0.6694778423921861,-0.6903170190985755,0.720179275983436,0.738918942528092,0.12809638788672326,-0.7504750217131921,-0.6786732140112977,-0.7384423727361575,-0.013680467052133407,1.0,-0.5908644650916026,0.2623552662420727,0.4369847809381776,-0.630424676325069,0.07267665832293953,0.40341585151740944,0.4454364254563277,0.3277105280204406,-0.5933171677254724,0.5750633620714103,0.4575581092205632,0.08384437159661853,-0.2472783578916223,-0.34203452229151504,-0.28123791719685365,0.022685732258955815,0.5448469243669273,0.5276587967477298,-0.5885257460446115,-0.44816106519299137,0.21032230090267776,0.23750337262823676,-0.0803874234176694,0.06646374487901684,0.6295249101981851,0.45674961499163946,-0.4670447140258945,-0.4646839071560467,0.48490311542767195,0.3674482133839113,0.21477039607538476,0.284435059627435,0.5364569479367601,0.2383565905424992,0.2797885672324722
Car_Commute_Rate,-0.18208364145111708,-0.47839124814950906,0.4362072254012714,-0.0688535719023025,0.21814713999796273,-0.1910293118061668,0.0502790706443893,-0.5214992048276837,0.37845919687037516,0.42287667927684386,0.6343852372512585,0.7350155633449672,0.7354932404767957,0.44385035967003267,-0.7499871201581177,0.08128098747950155,0.5143851199626165,-0.4845178019723875,0.5436624272065462,0.3419173089962567,0.47221741292366876,-0.47221740757181996,-0.495273489405734,-0.6288060301518492,-0.4723058951478497,-0.5348290661337713,-0.6481666024058503,0.4894827841134995,-0.6257894918454179,-0.38777474723400257,0.08415291396973858,0.4830143225942829,0.37024893485468846,0.5100206433273179,-0.6890169447634308,-0.5908644650916026,1.0,-0.23191229765741098,-0.0016858174050814678,0.36362377896962755,-0.14178350283184052,-0.060211776507753174,-0.4568930028366132,-0.0351263251070341,0.6841867516112972,-0.49775593499634346,-0.6544200109026986,-0.2063616149968802,-0.4481164245121423,0.40447081886674047,-0.0020791750661742696,0.6119554624235161,0.0460823500950727,-0.4502594671738909,0.2776734089166617,0.7849871218960509,0.3562930503140166,-0.7621148782960653,0.09776465866794647,-0.47447552657352043,-0.3382590012414733,0.10593310876385315,-0.09413245051124358,-0.09312970205425754,0.08120498634421192,0.19944569935357134,0.43029329464074706,0.2747860305989168,-0.1162217185108334,-0.3201595611817323,-0.30458087469967676
Active_Travel_Rate,0.42101368048545745,0.3212064759632412,-0.39115168059252825,0.21853157615354254,0.43660077136038633,0.4147350486164403,0.12856123669174208,0.34847792234913905,-0.35748012641805105,0.2812326719511472,0.10331483247050721,-0.15183732070964798,-0.14353337269291402,-0.09842948682121472,-0.14121014527936765,0.16606777322177627,0.2478412793737764,-0.27744427910700303,0.2171708323689996,0.32301716403935604,0.2821257230286982,-0.28212572708440337,0.36059858889409874,0.3818666122157133,0.16449116874647432,0.19998543858418455,0.20487117963631205,-0.16517940419876942,0.24310582731297303,0.6602243316806777,0.2609711534058739,-0.6542737512603447,-0.6380025151306884,-0.604968176265451,-0.30086369212152236,0.2623552662420727,-0.23191229765741098,1.0,0.366208618399661,-0.6283525032654725,0.04741629302750055,0.42618045410670713,0.5126980255480005,0.24070715440865886,-0.4200948304644596,0.4558037107614099,0.394100569070914,0.16507155690120195,-0.3968776042035505,-0.45403053458837894,-0.3944354293945392,0.3528372892862168,0.3486402500596089,0.3316312595793731,-0.22177130894514063,-0.1921115972298124,0.3905796097588079,-0.22010668271924805,0.038118115129088186,-0.00622780596529797,0.445581875884431,0.45802295914273616,-0.465479690267232,-0.46292691053442825,0.46131728051920506,0.42308849805222487,0.37518326850343425,0.43877510168509415,0.39265600241434234,-0.13398806045498188,0.23347042403886162
Other_Transport_Rate,0.6027381328064936,0.33864391646034064,-0.41811250210612205,0.5439652340362781,0.5444040169124609,0.6016992654306018,0.3727879816053818,0.2092355656454024,-0.40051499833144777,0.5501034847075089,0.3177189962460389,0.008096987923979157,-0.051986906789924146,-0.1406303510676179,-0.37179451378419714,0.3298330814594773,0.5180327071878993,-0.3581531121532516,0.26398826153196664,0.43876634845807255,0.26431438219998976,-0.26431437955959397,-0.006077226830417846,0.1949195138050621,0.34393697952936936,0.3812034977505768,0.23406745665424802,-0.4008148098710545,0.3509700253963639,0.5576212874397467,0.11440643454580823,-0.536142516999249,-0.47010587486323435,-0.5154574887707944,-0.46649181457850336,0.4369847809381776,-0.0016858174050814678,0.366208618399661,1.0,-0.5291493418444495,-0.031208891816344925,0.42111916261052634,0.31487118240480183,0.3297920890293935,-0.21831500623406586,0.2790100117378819,0.14393019193620274,0.04386805836094503,-0.596898060860758,-0.3203021696905073,-0.246532021553846,0.4258404285040212,0.6390710407878405,0.33214615285919186,-0.28149173530523847,-0.04197131382482876,0.5475932806487173,-0.3010241048401374,-0.08469282372036785,-0.18636529987101969,0.35605829872596184,0.6336598375796177,-0.6342428959557719,-0.6298246470630543,0.6338253620319542,0.5869850159353108,0.5374529986308001,0.5474532780669071,0.5136979304093466,0.04582254934530873,0.2672754444194367
Owned_Rate,-0.740310861245207,-0.5159402824685954,0.703043391468574,-0.5540379998125986,-0.6364273540503703,-0.7084242994384076,-0.3449929971102594,-0.5548411186018273,0.6542056773822146,-0.4206507977001566,-0.11711300858952506,0.25312483482231807,0.361259764145028,0.27836515825290004,0.12322773079183931,-0.23258671662069824,-0.35926508621990333,0.28603054664026195,-0.14492166726773442,-0.4402757896998082,-0.241596359892451,0.24159636336730514,-0.3886404850433395,-0.472807969623135,-0.3595744980645184,-0.5823580340516891,-0.48364519253880495,0.46655698347968877,-0.5181765274583332,-0.8431407851195667,-0.0029348633501282417,0.847418461356649,0.7200226415114125,0.872066948788814,0.27315171186609255,-0.630424676325069,0.36362377896962755,-0.6283525032654725,-0.5291493418444495,1.0,-0.19314551751380563,-0.7847300885126314,-0.5881260081784337,-0.4714265926995856,0.6850274800772227,-0.6872666249777045,-0.45359178023892144,-0.17874174797879622,0.5041769057753265,0.6422345095618779,0.36528151047773494,-0.33708066255907376,-0.6274373941293507,-0.5097641210458574,0.2927064134754656,0.297439305072487,-0.46731343129078745,0.06750137677999411,0.18182386243793766,-0.00632803857761493,-0.45358831984556147,-0.7334413083060227,0.7430467834917741,0.7383308122735067,-0.7503920277735562,-0.6481399307221113,-0.5087690020108215,-0.5643844042764884,-0.5926079347499154,-0.23790450092546983,-0.31526274445766717
Shared_Ownership_Rate,0.014005509534791872,0.04469371844006318,-0.1891318368885779,0.03364443322678133,0.0015494130384435577,0.0601982243849845,0.07505505668990983,0.17296696221832686,-0.1805954593502076,-0.09206702264629736,-0.04259710398721364,-0.0654836945589349,-0.13191693260645895,-0.019872558179841293,0.10151616282559585,0.0046629108806083815,-0.08353704202547646,0.13014936308051575,-0.1414370198027992,-0.09781201028453564,-0.11604775787713238,0.11604775902265235,0.2057863714933052,0.11581605939131244,0.07263693452370208,0.17589493982958215,0.17056274737479007,-0.10635956889624186,0.11816510730573244,0.052212402388627975,-0.007676229895133484,-0.06659485238682128,-0.07355459084589017,-0.07801371356828708,0.07471202306809861,0.07267665832293953,-0.14178350283184052,0.04741629302750055,-0.031208891816344925,-0.19314551751380563,1.0,0.1937473146755892,0.0899170783521602,0.011550561572951944,-0.19898087058208863,0.22230095428222424,0.07822447403056404,0.05769026703392248,0.05372331949431463,-0.056165665450640466,0.028209422056045867,-0.05106858465142184,-0.03583945880502502,0.053793112372238605,0.015561132194822257,-0.1295332266712801,-0.005589030326205777,0.1361654984741974,-0.06929722901446814,0.08491286595905743,0.014124333230187703,0.023705457672612475,-0.022112899714026055,-0.02225526428272507,0.010163058208138644,-0.04001540524128404,0.017126024736458356,-0.06732905991540927,0.004446984170937124,0.19106940565639258,0.007894404685875815
Social_Rented_Rate,0.5922093419829071,0.2732019529539938,-0.4513492043795841,0.5303882194824954,0.7257730290960179,0.5721586890584767,0.38742325809513956,0.23234054328765327,-0.4242880947697724,0.5371351208104598,0.31415505424675616,0.022101822925880053,-0.12000483026701839,-0.20884927487348437,-0.3179004481841799,0.1729181541766159,0.5072559560926446,-0.46166112121820213,0.3370217261379396,0.570699907345191,0.42633308684588583,-0.42633308884896715,0.08021122740401841,0.11663022669636038,0.1210824202726786,0.3887279304280365,0.28064656737186533,-0.23439329272349402,0.23760819287493498,0.6425963725885966,-0.0016629707426775318,-0.590799510763431,-0.49878629345301845,-0.6098813498879844,-0.37688592267846344,0.40341585151740944,-0.060211776507753174,0.42618045410670713,0.42111916261052634,-0.7847300885126314,0.1937473146755892,1.0,0.15398013191168008,0.49140872243000433,-0.37769440934327275,0.5190181551121742,0.13804428377090106,0.026133325229198746,-0.5419811498968377,-0.4517439389480534,-0.27860155671394715,0.47776943442628794,0.6075672474583568,0.2529222106877001,-0.1464341707151388,-0.044281691966425854,0.4285204684792567,-0.20439378478979103,-0.1420926760982681,-0.06991378165456069,0.23041009555314712,0.7300321221879109,-0.7356355250333857,-0.7312838691379875,0.7476044811491422,0.6909300206882152,0.609603286437673,0.5702592410914903,0.4843254830254498,0.16721292574680138,0.09192455256331108
Private_Rented_Rate,0.3567373388125622,0.40542227748852655,-0.5787946535951158,0.21571712711597804,0.15694760847499492,0.4427072903069923,0.029406718076114835,0.638976701017148,-0.5199171762332508,0.007128751692142347,-0.19149183447133128,-0.4134198989864046,-0.40854856629443675,-0.16201427714319805,0.1902737948302768,0.15228832075366674,-0.05166258143761085,0.10290855221040711,-0.1553581640245542,-0.018485991973542167,-0.13921365218772128,0.1392136477342554,0.5944621649870536,0.6201849143194161,0.40338353368000035,0.39488884466223045,0.3912213882593476,-0.42332362537732404,0.4923643876884615,0.5518914311068226,0.19750136327357745,-0.6138276177295816,-0.5303240279517858,-0.5578554121303753,0.020271794845482683,0.4454364254563277,-0.4568930028366132,0.5126980255480005,0.31487118240480183,-0.5881260081784337,0.0899170783521602,0.15398013191168008,1.0,0.07753947199677388,-0.5711708502072114,0.49662958831096227,0.6544792643510848,0.34536174498389083,-0.13442071692492222,-0.48157602464936594,-0.10370100344666444,-0.016923647182117973,0.2316638407449177,0.4130262511590865,-0.17586656372785883,-0.3694495146057671,0.22046372896183747,0.10949593667923471,-0.15886223629735854,0.14456347052367918,0.33978781669475344,0.32527341718031494,-0.3217996242471659,-0.32033676158624946,0.2210196169062445,0.11835609881365876,0.09811234259697234,0.16397248880780527,0.3568844191970873,0.1607294067620691,0.5287182632470264
Lives_Rent_Free_Rate,0.46486606916876894,0.24836898164898802,-0.28859665169284704,0.40265872554716314,0.44081824114429946,0.40726581200515605,0.2973385817176014,0.11486264912031985,-0.2780680559085721,0.4127864486994532,0.20302225087122208,-0.018284837215476465,-0.09989812112549294,-0.1836270085457138,-0.22651316497285173,0.1946222938457694,0.37821807306918964,-0.29793110932624034,0.2135987774766544,0.37469452461824637,0.2301060504690941,-0.23010605372663423,-0.022590085775682577,0.10358383073891236,0.1975753353315127,0.334715230864269,0.22258290775321074,-0.2816227914861568,0.25518753768574753,0.42597729274902035,-0.04891983249699181,-0.39418710781657873,-0.33450766238232577,-0.425871893665191,-0.28706059735489814,0.3277105280204406,-0.0351263251070341,0.24070715440865886,0.3297920890293935,-0.4714265926995856,0.011550561572951944,0.49140872243000433,0.07753947199677388,1.0,-0.24085751435294883,0.2968280895692337,0.062164475231304486,-0.0007444355189443072,-0.39511824604065193,-0.3032210562902216,-0.22394788957738407,0.30445019732399886,0.4644564400781038,0.24156342559964683,-0.19110906111854448,-0.02212618309292917,0.34189728041071876,-0.1636771439537777,-0.08668508393771232,-0.12206748363876531,0.22372088543779103,0.4585488711264842,-0.4695787534174919,-0.4675959702218871,0.5143779436909657,0.4695577868060081,0.37822223340213085,0.3884176252039148,0.339854792872646,0.11352937330287219,0.0824736807103235
House_Rate,-0.4236285086676099,-0.3899243368516318,0.4813596352345355,-0.1755052800483451,-0.19858626872902688,-0.4153997901935622,0.05462331069428787,-0.5705196559666845,0.4153643231566057,0.05304247704218339,0.2960305917885437,0.5392409523077153,0.49002729770687475,0.35561537924543685,-0.3539062099813896,-0.11970211947167057,0.12888512436612823,-0.05771268418591502,0.13887772243177857,-0.05981698832363948,0.07563710981361989,-0.07563710502062002,-0.5377544417694393,-0.5738314327077979,-0.38403828656266364,-0.5423430220117846,-0.5589208386353184,0.4456237829257167,-0.5742693260536468,-0.6675139092889555,0.05808987749126786,0.7204586880762929,0.5900870382584186,0.753893427185392,-0.23353705354109885,-0.5933171677254724,0.6841867516112972,-0.4200948304644596,-0.21831500623406586,0.6850274800772227,-0.19898087058208863,-0.37769440934327275,-0.5711708502072114,-0.24085751435294883,1.0,-0.8243587548431234,-0.6924609058215526,-0.31554538920591285,-0.03718729274159967,0.46448781230556674,0.15912061947876513,0.16719798598068814,-0.2601916364292465,-0.38134579432785526,0.3043161977637773,0.5423438945211618,-0.01638413616697495,-0.3780821482968439,0.14407092036979272,-0.31141906142906595,-0.43770944359768815,-0.2854835901746707,0.29053402887590657,0.2891123751829349,-0.2725268564867753,-0.1832180876336714,0.0068988852780677195,-0.14408785134520563,-0.34043089807688587,-0.2734764679045033,-0.29043171469330265
Purpose_Built_Flat_Rate,0.4568188233420382,0.34710832787717244,-0.47504399783930623,0.26980396574500065,0.3232050872843691,0.451229336766287,0.11766816503795477,0.451000941157198,-0.4284016430158567,0.10051481721755136,-0.0968657047636958,-0.35046888449588426,-0.4010554470944698,-0.3168169805843062,0.16112480363845985,0.16317974817785857,0.04873891442900426,-0.07004499322718746,-0.015983125001891935,0.1772131372859796,0.04344753156439925,-0.043447536885785856,0.4074970730789909,0.452552594481828,0.40155013024027925,0.5176395877399336,0.5383814321441542,-0.4066613395002702,0.5100941685431685,0.6794037125575341,0.12569724366869514,-0.6746990673437724,-0.6210912603323215,-0.6639784373724144,0.05466027111957832,0.5750633620714103,-0.49775593499634346,0.4558037107614099,0.2790100117378819,-0.6872666249777045,0.22230095428222424,0.5190181551121742,0.49662958831096227,0.2968280895692337,-0.8243587548431234,1.0,0.5394011413500048,0.19576408530928707,-0.10860606005241183,-0.37308454351758186,-0.24451342083299527,0.0076080346489434195,0.3413357160313937,0.33842207916847505,-0.4074597107115268,-0.41384662864638533,0.14623791383058096,0.24022838595785778,-0.09393982405929859,0.14234173038447975,0.4902376523097685,0.3545535389560695,-0.3599795420467001,-0.3580778579803949,0.37436907643958267,0.296422056088501,0.13881047910128044,0.23113537906595147,0.40888713733931964,0.1622692098722767,0.15164999538975268
Converted_Building_Rate,0.259010562811832,0.33830058657127887,-0.3842379114257322,0.07039121607061204,0.05917326585085661,0.30810670727847755,-0.12792800327567339,0.5038780380634302,-0.3150405340773183,-0.16977075160988148,-0.38385233361360854,-0.5407643510287746,-0.48239690204468744,-0.30572677213773997,0.4287797342568073,0.03193786527257147,-0.24504807444532237,0.15435965850488378,-0.20255997986181426,-0.06898442169761801,-0.14398091706660024,0.14398091254899664,0.5369952756330022,0.5203104096513768,0.2976267657888575,0.36768834968511493,0.45043564091459565,-0.33067351214868757,0.45826806715975155,0.4979125743406819,0.06367433556390334,-0.559735278837622,-0.4352179428783185,-0.534561060388002,0.30798913666870087,0.4575581092205632,-0.6544200109026986,0.394100569070914,0.14393019193620274,-0.45359178023892144,0.07822447403056404,0.13804428377090106,0.6544792643510848,0.062164475231304486,-0.6924609058215526,0.5394011413500048,1.0,0.3453886994113009,0.14390341732476167,-0.4654535809636075,0.03515040279287318,-0.26794838099224433,0.10871193098169009,0.3205013044928055,-0.18684757024569768,-0.5053417979424745,-0.07808257105738506,0.373165108081805,-0.1040549426825815,0.38561523788714486,0.31588030723893684,0.16428569194356277,-0.16240059440325413,-0.1614848927098166,0.10237746299070113,0.03460571237175291,-0.1452832800092073,0.015261424721473946,0.2783630125472614,0.17446328824472507,0.43324571776530707
Other_Temporary_Accommodation_Rate,0.0934519667940843,0.05019323301537364,-0.046066902119798595,0.004145914629872723,0.02541172556159139,0.1376148898786882,-0.16342801436871454,0.13130925215668388,-0.0013192566942936248,-0.002183447517067452,-0.10532350732703014,-0.17407759451800614,-0.10834078916963166,-0.09680798068974464,0.09215231697496626,0.0689848548552361,-0.0332486442814991,-0.02245299000783646,0.0221416333413447,0.02079294527483768,0.011273594426801425,-0.011273598201850294,0.28757363686021226,0.2200237069680816,0.04855715153833923,0.04193637625177645,0.06370081002968139,-0.06896268295132252,0.10820162225642835,0.16430616459359762,-0.04631060361203256,-0.20999405066305202,-0.08936737991921065,-0.1989715737370282,0.0897325603745365,0.08384437159661853,-0.2063616149968802,0.16507155690120195,0.04386805836094503,-0.17874174797879622,0.05769026703392248,0.026133325229198746,0.34536174498389083,-0.0007444355189443072,-0.31554538920591285,0.19576408530928707,0.3453886994113009,1.0,0.009621943547649328,-0.21940885495954862,0.1779458777185145,-0.0788424264244622,0.04910247571775941,0.03678960928368544,0.09930419004323024,-0.12652011738551888,0.030386445478658996,0.08746669715101818,-0.14558146693384022,0.17696869363101486,-0.07241628357108229,0.09585591508612741,-0.09040283709875428,-0.0890994689216942,0.03622200836264269,0.011019269876980663,-0.010316952055474707,-0.0030079371712378976,0.10569623270090776,0.07191368350015062,0.3033318524514243
